37,35,17,40,5,0,20.5618788388991,61.5172335672407,1.87496896966893,90.1485442675189,27.2047143146789,0,16.4836226008468,13.7439257585561,15.6460426689441,38.3753197124677,15.3214242758601,81.0090574120255,53.6152689536729,0,7.1612773862779,8.89288616739974,1.9769699296734,64.2187767548357,13.5250164061661,77.3742993343559,6.55482925086437,87.4983917802171,11.8572617083982,0,-4.16765289575294,40.392440949117,5.32377072238061,90.392440949117,-5.32377072238061
37,35,17,40,8.5,0,20.5629618112733,59.9369915771712,2.59615928126277,91.8476543649954,24.4097770077784,0,15.2793029984821,10.6145794853655,16.448297217584,35.8488598407578,16.4209268352075,81.170129211836,53.0246367127976,0,5.04787415806944,9.24100096993414,2.01750321083236,64.1207332465595,13.6334807561421,79.2694380353702,7.22157609849164,86.7784958508445,11.8845428718152,0,-2.01798483558294,41.7186650304497,5.32164326449407,91.7186650304497,-5.32164326449407
37,35,17,40,12,0,26.7927367397355,59.6836707343352,7.72579200422892,88.3887442861678,43.5854343761122,0,16.5604559447378,14.8880594802572,8.92750691280669,37.3250157960576,9.77616907883702,83.7004798385596,74.7635962615678,0,6.75961494413525,5.65723852490644,4.43958677719091,62.2665128786031,14.1533247650999,75.0712115634939,3.9572829382614,91.2518883834741,12.6530107903769,0,-3.22077965275239,38.0889235562597,4.47276729745251,88.0889235562597,-4.47276729745251
37,35,17,40,15.5,0,22.1340100932223,61.6948558494427,5.01971310478624,85.9692085985148,44.2120436624619,0,17.7136599152409,15,20.2767771105265,38.9523665745819,20.2763985386167,82.379056814234,78.5786177176688,0,11.1121092538606,7.106060157848,5.78429624968873,63.3979326664613,15.0475761270718,76.3822166076962,8.9653329270643,89.385965206989,18.626039564373,0,-3.87566000438253,34.0381072630344,4.88541363156846,84.0381072630344,-4.88541363156846
37,35,17,40,19,0,22.1842722097869,59.1021934095169,2.23705235236649,88.2694305782644,44.7534182614862,0,21.0733212280765,5.94372690688238,18.0803442616981,35,18.0750288796131,84.2436967480692,94.3978900708706,0,10.3541425483875,6.88341872248943,4.7717481743871,63.5071158791416,15.0403475792315,76.841920671615,8.60249791425103,89.2210018899682,18.6018988992599,0,-2.80826930557806,36.1871915461592,6.34284070512853,86.1871915461592,-6.34284070512853
37,35,17,40,22.5,0,22.8407933317697,58.4257230726629,5.54024423255903,84.6144876983284,51.76968129187,0,20.8387290047319,11.8682354584078,19.4831395469562,37.1981397806348,19.3916731081106,82.1987660697685,104.168588648438,0,9.25714449673433,6.72414298526724,3.08267454948154,60.9662715025492,14.1503095231144,72.6746303852912,7.46435325316203,85.5251869992007,19.4885435808136,0,0.411719347182494,33.9606728936918,7.84518030827153,83.9606728936918,-7.84518030827153
37,35,17,40,26,0,22.8313155271738,58.6338839972581,4.02596491540725,83.0917632034891,60.029940534427,0,16.9216477408444,12.3351608690623,18.0492947243951,36.5413976829167,17.2402781605153,80.9745496745807,116.95240591702,0,5.42978161990952,5.19603029663262,2.12599871344827,60.6482996376474,14.1528045797081,71.869265766842,4.7928331513807,87.4975069533463,14.2429859517125,0,-3.37062681195791,35.1186978829463,6.52402731379131,85.1186978829463,-6.52402731379131
37,35,17,40,29.5,0,23.1454698053929,56.5429890032475,3.86183908395092,82.4805561991246,56.0110302845272,0,18.1409675214231,5.06152405804198,18.1974642691677,35.3407491116797,16.9771958284445,79.4124264367672,120.005578353246,0,4.50531128530501,5.53187589198044,1.61161564992054,61.6041252203412,13.8443376982535,71.3219312917337,2.73874394628927,86.6928018876484,16.0326836881026,0,-1.20779098221548,32.4696539730362,8.15113112754242,82.4696539730362,-8.15113112754242
37,35,17,40,33,0,22.5098275057223,56.99427642976,1.89202147473421,83.6452503034626,59.3330941903707,0,21.0882137810138,9.74553323691512,14.6133477998757,35,14.6104059345819,80.7278503843819,117.665178748431,0,2.64554649428332,4.50040288835049,0.39625699296301,61.8415010054238,13.2565652541895,69.6626410152336,6.46497486540617,84.2367351796462,19.6692306409574,0,-0.256690411512776,37.0381655689833,9.47215419422741,87.0381655689833,-9.47215419422741
37,35,17,40,36.5,0,28.2831337085334,60.3609983739943,7.81681994129268,82.6738838053411,69.0577129711436,0,17.1807438783876,14.9856559405044,9.6867971921273,35.0445277801603,10.8427331464992,82.6701738047889,118.640842515655,0,8.8624932487805,5.33478009687526,8.26148640501708,61.8373684330506,16.51588309055,74.7846948308372,0.193293264247101,90.6636242695603,17.7003563803323,0,-4.84399653135321,34.9560060896136,9.06765222479823,84.9560060896136,-9.06765222479823
